date,Battery (Charging) -  MW,Battery (Discharging) -  MW,Bioenergy (Biogas) -  MW,Bioenergy (Biogas) Emissions Vol - tCO₂e,Bioenergy (Biomass) -  MW,Bioenergy (Biomass) Emissions Vol - tCO₂e,Coal (Black) -  MW,Coal (Black) Emissions Vol - tCO₂e,Distillate -  MW,Distillate Emissions Vol - tCO₂e,Gas (CCGT) -  MW,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) -  MW,Gas (OCGT) Emissions Vol - tCO₂e,Hydro -  MW,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Price - AUD/MWh,Temperature - C,Emissions Intensity - kgCO₂e/MWh
2026-06-10 01:55:00,-350.86,0.0,6.66,0.04,30.83,,1027.14,71.68,0.61,0.04,566.77,18.35,507.64,31.79,0.0,0.0,1.34,73.63,102.22,9.35,784.88
2026-06-10 02:00:00,-352.58,2.9,6.66,0.04,30.83,,1026.15,71.6,0.61,0.04,566.77,18.35,507.61,31.79,0.0,0.0,1.34,80.3,100.63,9.4,781.49
2026-06-10 02:05:00,-360.35,8.33,6.66,0.04,29.62,,1024.6,71.48,0.61,0.04,567.01,18.36,507.42,31.78,0.0,0.0,1.34,79.72,100.63,9.48,783.07
2026-06-10 02:10:00,-371.34,1.44,6.67,0.04,29.62,,1028.8,71.81,0.61,0.04,567.18,18.37,509.73,31.91,0.0,0.0,1.34,86.38,100.72,9.57,788.0
2026-06-10 02:15:00,-372.52,1.44,6.67,0.04,30.84,,1034.89,72.28,0.61,0.04,566.91,18.36,506.97,31.74,0.0,0.0,1.34,89.55,100.6,9.65,787.2
2026-06-10 02:20:00,-395.9,0.0,6.67,0.04,30.84,,1039.44,72.62,0.61,0.04,567.65,18.38,511.07,31.98,0.0,0.0,1.34,96.8,100.81,9.73,794.6
2026-06-10 02:25:00,-395.85,0.1,6.67,0.04,30.84,,1035.9,72.34,0.61,0.04,567.56,18.38,511.09,31.95,0.0,0.0,1.34,99.83,96.82,9.82,792.76
2026-06-10 02:30:00,-368.52,0.1,6.67,0.04,30.84,,1024.41,71.45,0.61,0.04,566.85,18.36,498.32,31.15,0.0,0.0,1.34,100.52,94.01,9.9,780.42
2026-06-10 02:35:00,-371.54,0.1,6.67,0.04,30.84,,1012.85,70.57,0.61,0.04,566.98,18.36,488.98,30.61,0.0,0.0,1.34,106.55,94.01,9.9,778.65
2026-06-10 02:40:00,-385.66,0.1,6.67,0.04,30.84,,1000.37,69.59,0.61,0.04,567.11,18.36,498.11,31.18,0.0,0.0,1.34,107.64,94.01,9.9,782.98
2026-06-10 02:45:00,-389.39,0.1,6.67,0.04,30.84,,986.9,68.54,0.61,0.04,567.11,18.36,501.92,31.4,0.0,0.0,1.34,111.24,98.43,9.9,781.75
2026-06-10 02:50:00,-389.16,0.1,6.67,0.04,30.84,,978.91,67.93,0.61,0.04,567.11,18.36,506.8,31.72,0.0,0.0,1.34,115.22,96.81,9.9,779.29
2026-06-10 02:55:00,-374.15,0.1,6.67,0.04,30.84,,970.59,67.28,0.57,0.03,566.83,18.36,507.8,31.72,0.0,0.0,1.34,116.83,96.81,9.9,771.17
2026-06-10 03:00:00,-358.79,9.49,6.67,0.04,30.84,,960.76,66.52,0.57,0.03,567.11,18.37,507.66,31.75,0.0,0.0,1.34,115.35,98.43,9.9,760.75
2026-06-10 03:05:00,-358.79,16.65,6.67,0.04,30.84,,957.02,66.22,0.57,0.03,567.47,18.38,509.06,31.86,0.0,0.0,1.34,113.1,98.45,9.88,758.42
2026-06-10 03:10:00,-358.79,19.26,6.55,0.04,30.84,,959.66,66.45,0.57,0.03,567.11,18.37,507.84,31.77,0.0,0.0,1.34,117.31,104.38,9.87,755.99
2026-06-10 03:15:00,-361.32,6.76,6.55,0.04,30.84,,965.46,66.9,0.57,0.03,566.96,18.36,506.86,31.7,0.0,0.0,1.34,123.76,98.43,9.85,760.02
2026-06-10 03:20:00,-363.75,5.43,6.55,0.04,30.84,,967.92,67.09,0.57,0.03,566.96,18.36,506.86,31.68,0.0,0.0,1.34,126.33,96.82,9.83,760.64
2026-06-10 03:25:00,-384.31,3.24,6.55,0.04,30.84,,967.68,67.07,0.57,0.03,566.84,18.36,507.33,31.73,0.0,0.0,1.34,129.66,99.74,9.82,768.83
2026-06-10 03:30:00,-369.35,0.1,6.55,0.04,30.84,,984.15,68.36,0.57,0.03,566.84,18.36,507.56,31.74,0.0,0.0,1.34,135.51,99.4,9.8,763.05
2026-06-10 03:35:00,-389.44,0.1,6.55,0.04,30.84,,995.06,69.2,0.57,0.03,566.7,18.35,508.28,31.8,0.0,0.0,1.34,138.53,99.4,9.78,771.17
2026-06-10 03:40:00,-407.68,7.66,6.55,0.04,30.84,,1010.36,70.39,0.57,0.03,566.67,18.35,504.27,31.61,0.0,0.0,1.34,142.49,99.8,9.77,775.64
2026-06-10 03:45:00,-426.15,9.32,6.67,0.04,30.84,,1024.17,71.45,0.57,0.03,566.53,18.35,506.0,31.71,0.0,0.0,1.34,143.31,99.8,9.75,783.34
2026-06-10 03:50:00,-433.35,9.63,6.67,0.04,30.84,,1035.63,72.33,0.56,0.03,566.67,18.35,507.14,31.72,0.0,0.0,1.34,140.72,99.8,9.73,787.71
2026-06-10 03:55:00,-424.85,9.66,6.67,0.04,30.84,,1042.46,72.85,0.56,0.03,566.67,18.35,505.29,31.61,0.0,0.0,1.34,133.66,112.06,9.72,787.6
2026-06-10 04:00:00,-414.89,9.72,6.67,0.04,30.84,,1052.01,73.58,0.56,0.03,554.08,17.93,507.97,31.76,0.0,0.0,1.34,125.08,112.06,9.7,790.13
2026-06-10 04:05:00,-384.71,16.28,6.67,0.04,30.84,,1060.42,74.23,0.56,0.03,528.66,17.09,507.93,31.76,0.0,0.0,1.34,119.42,112.06,9.72,782.97
2026-06-10 04:10:00,-366.96,9.72,6.67,0.04,30.84,,1069.03,74.89,0.56,0.03,518.76,16.76,507.28,31.74,0.0,0.0,1.34,118.5,105.25,9.73,781.53
2026-06-10 04:15:00,-381.99,12.7,6.55,0.04,30.84,,1077.3,75.53,0.56,0.03,519.5,16.78,511.61,31.98,0.0,0.0,1.34,117.74,105.18,9.75,787.04
2026-06-10 04:20:00,-383.85,20.32,6.55,0.04,30.84,,1081.36,75.83,0.56,0.03,520.03,16.8,512.25,32.04,0.0,0.0,1.34,116.16,105.13,9.77,785.56
2026-06-10 04:25:00,-367.56,15.14,6.55,0.04,30.84,,1082.87,75.93,0.56,0.03,519.21,16.77,507.58,31.79,0.0,0.0,1.34,120.28,105.13,9.78,779.83
2026-06-10 04:30:00,-369.92,16.35,6.55,0.04,30.84,,1090.78,76.55,0.56,0.03,518.73,16.75,508.59,31.76,0.0,0.0,1.34,123.51,105.13,9.8,779.15
2026-06-10 04:35:00,-372.49,16.35,6.55,0.04,30.84,,1100.8,77.33,0.56,0.03,519.12,16.77,507.16,31.68,0.0,0.0,1.34,129.97,105.13,9.8,778.35
2026-06-10 04:40:00,-338.05,13.77,6.55,0.04,30.84,,1106.02,77.73,0.56,0.03,518.86,16.76,472.87,30.26,0.0,0.0,1.34,131.91,98.76,9.8,770.29
2026-06-10 04:45:00,-270.67,12.63,6.55,0.04,30.84,,1099.87,77.24,0.56,0.03,518.61,16.75,427.46,28.31,0.0,0.0,1.34,134.15,98.76,9.8,748.74
2026-06-10 04:50:00,-316.74,5.59,6.55,0.04,30.84,,1095.65,76.92,0.56,0.03,519.77,16.79,468.73,30.12,0.0,0.0,1.34,141.2,103.87,9.8,761.11
2026-06-10 04:55:00,-286.82,1.4,6.55,0.04,30.84,,1092.83,76.7,0.56,0.03,519.17,16.77,471.82,30.18,0.0,0.0,1.34,133.44,98.93,9.8,753.24
2026-06-10 05:00:00,-253.95,4.15,6.55,0.04,30.84,,1080.41,75.74,0.56,0.03,519.49,16.78,467.09,30.03,0.0,0.0,1.34,131.77,104.38,9.8,740.09
2026-06-10 05:05:00,-267.06,0.45,6.55,0.04,30.84,,1087.93,76.33,0.56,0.03,519.35,16.77,507.94,31.68,0.0,0.0,1.34,139.36,106.35,9.63,739.1
2026-06-10 05:10:00,-258.66,0.45,6.55,0.04,30.84,,1087.62,76.31,0.56,0.03,519.2,16.77,509.13,31.75,0.0,0.0,1.34,137.64,104.38,9.47,736.7
2026-06-10 05:15:00,-183.14,0.45,6.55,0.04,30.84,,1079.74,75.7,0.56,0.03,518.94,16.76,472.15,30.2,0.0,0.0,1.34,132.07,98.93,9.3,715.16
2026-06-10 05:20:00,-113.69,0.01,6.55,0.04,30.84,,1066.28,74.66,0.56,0.03,519.33,16.77,430.89,28.46,0.0,0.0,1.34,130.01,98.89,9.13,694.78
2026-06-10 05:25:00,-134.65,0.01,6.55,0.04,32.05,,1058.46,74.06,0.56,0.03,519.92,16.79,469.3,30.13,0.0,0.0,1.34,129.03,106.35,8.97,697.53
2026-06-10 05:30:00,-165.61,2.86,6.55,0.04,32.05,,1063.75,74.48,0.56,0.03,519.51,16.78,509.12,31.76,0.0,0.0,1.34,131.73,104.38,8.8,702.75
2026-06-10 05:35:00,-85.48,0.01,7.58,0.05,30.84,,1062.52,74.38,0.56,0.03,519.92,16.79,473.28,30.2,0.0,0.0,1.34,137.41,99.81,8.95,678.53
2026-06-10 05:40:00,-34.5,7.21,8.26,0.05,30.84,,1064.22,74.52,0.56,0.03,519.59,16.78,430.95,28.42,0.0,0.0,1.34,140.92,99.79,9.1,662.7
2026-06-10 05:45:00,-49.19,0.01,8.26,0.05,30.84,,1074.19,75.29,0.56,0.03,520.02,16.8,468.16,29.99,0.0,0.0,1.34,137.76,103.87,9.25,668.74
2026-06-10 05:50:00,-77.94,9.86,8.26,0.05,30.84,,1074.48,75.31,0.56,0.03,519.99,16.79,509.8,31.75,0.0,0.0,1.34,138.69,103.87,9.4,671.16
2026-06-10 05:55:00,-34.76,0.01,8.26,0.05,30.84,,1071.88,75.11,0.56,0.03,520.51,16.81,510.12,31.76,0.0,0.0,1.34,136.96,106.91,9.55,661.35
2026-06-10 06:00:00,-5.68,14.88,8.26,0.05,30.84,,1071.69,75.09,0.56,0.03,520.33,16.81,512.21,31.87,0.0,0.0,1.34,131.79,114.32,9.7,650.07
2026-06-10 06:05:00,-0.65,68.89,8.26,0.05,30.84,,1074.35,75.29,0.56,0.03,520.52,16.81,511.42,31.83,0.0,0.15,1.34,129.19,114.32,9.67,634.66
2026-06-10 06:10:00,-0.65,112.7,8.26,0.05,30.84,,1076.11,75.44,0.56,0.03,519.84,16.79,509.48,31.76,0.0,0.29,1.34,130.65,119.82,9.63,623.08
2026-06-10 06:15:00,-0.65,156.12,8.26,0.05,30.84,,1076.54,75.47,0.56,0.03,519.6,16.78,508.57,31.76,0.0,0.44,1.34,126.56,119.82,9.6,613.26
2026-06-10 06:20:00,-0.65,184.47,8.26,0.05,30.84,,1075.47,75.38,0.56,0.03,519.64,16.78,508.15,31.72,0.0,0.59,1.34,128.73,119.82,9.57,605.37
2026-06-10 06:25:00,-0.31,210.68,8.26,0.05,30.84,,1075.24,75.36,0.56,0.03,520.84,16.82,512.36,31.92,0.0,0.73,1.34,132.8,119.18,9.53,597.69
2026-06-10 06:30:00,-0.31,251.26,8.26,0.05,30.84,,1074.43,75.31,0.56,0.03,519.76,16.79,509.1,31.75,0.0,0.88,1.34,138.45,119.18,9.5,586.74
2026-06-10 06:35:00,-0.31,286.97,8.26,0.05,29.63,,1075.93,75.42,0.56,0.03,520.03,16.8,510.28,31.77,0.0,1.84,1.34,140.79,119.35,9.47,578.12
2026-06-10 06:40:00,-0.31,314.94,8.26,0.05,29.63,,1074.88,75.34,0.56,0.03,520.98,16.83,513.58,31.95,0.0,2.79,1.34,145.5,114.85,9.43,570.53
2026-06-10 06:45:00,-0.31,353.93,8.26,0.05,29.63,,1074.43,75.3,0.56,0.03,520.66,16.82,511.39,31.84,0.0,3.75,1.34,148.42,114.85,9.4,561.22
2026-06-10 06:50:00,-0.31,386.63,8.26,0.05,30.84,,1078.34,75.61,0.56,0.03,520.3,16.8,508.05,31.68,0.0,4.71,1.34,145.1,114.85,9.37,555.21
2026-06-10 06:55:00,-0.31,414.93,8.13,0.05,30.84,,1087.32,76.3,0.56,0.03,520.41,16.81,508.61,31.72,0.0,5.66,1.34,143.32,114.93,9.33,550.92
2026-06-10 07:00:00,-9.31,424.53,7.61,0.05,29.64,,1089.55,76.46,0.56,0.03,520.44,16.81,509.78,31.75,0.0,6.62,1.34,153.99,114.93,9.3,548.95
2026-06-10 07:05:00,-8.67,471.29,7.61,0.05,30.87,,1095.8,76.93,0.56,0.03,520.71,16.82,510.05,31.82,0.0,18.36,1.34,158.06,114.97,9.37,537.35
2026-06-10 07:10:00,0.0,492.18,7.74,0.05,32.09,,1104.71,77.62,0.56,0.03,520.47,16.81,508.75,31.74,0.0,30.1,1.72,163.85,115.01,9.43,529.33
2026-06-10 07:15:00,0.0,516.69,7.74,0.05,32.09,,1111.76,78.17,0.56,0.03,520.18,16.8,512.42,31.9,0.0,41.83,2.11,159.93,114.63,9.5,524.4
2026-06-10 07:20:00,0.0,546.41,7.74,0.05,32.09,,1114.22,78.35,0.56,0.03,519.93,16.79,507.28,31.67,0.0,53.57,3.32,150.84,114.63,9.57,518.68
2026-06-10 07:25:00,0.0,563.96,7.62,0.05,32.09,,1119.03,78.72,0.56,0.03,520.42,16.81,504.62,31.55,0.0,65.31,4.65,152.4,114.77,9.63,513.67
2026-06-10 07:30:00,0.0,560.03,7.75,0.05,30.87,,1124.13,79.11,0.56,0.03,520.29,16.8,503.66,31.52,0.0,77.05,6.11,154.62,114.77,9.7,512.62
2026-06-10 07:35:00,0.0,568.09,7.75,0.05,30.87,,1127.73,79.38,0.56,0.03,519.96,16.79,504.37,31.51,0.0,99.12,7.74,150.59,114.77,9.8,508.25
2026-06-10 07:40:00,0.0,540.67,8.15,0.05,30.87,,1134.26,79.89,0.56,0.03,519.37,16.77,501.04,31.32,0.0,121.2,10.22,151.24,114.84,9.9,509.3
2026-06-10 07:45:00,-1.1,503.39,8.15,0.05,30.87,,1138.84,80.24,0.56,0.03,519.95,16.79,503.73,31.48,0.0,143.28,12.31,155.15,114.88,10.0,511.78
2026-06-10 07:50:00,-1.74,473.4,8.15,0.05,30.87,,1142.87,80.55,0.56,0.03,519.99,16.79,504.41,31.5,0.0,165.35,15.47,155.06,114.76,10.1,513.26
2026-06-10 07:55:00,0.0,453.98,8.29,0.05,30.87,,1147.08,80.87,0.56,0.03,521.59,16.85,509.98,31.81,0.0,187.43,12.42,163.71,119.18,10.2,512.32
2026-06-10 08:00:00,0.0,483.79,8.29,0.05,30.87,,1147.43,80.9,0.56,0.03,519.56,16.78,489.73,30.77,0.0,209.51,16.83,162.86,119.18,10.3,502.53
2026-06-10 08:05:00,-0.46,517.61,8.29,0.05,30.87,,1149.46,81.05,0.56,0.03,519.98,16.79,453.14,28.99,0.0,228.91,23.85,155.93,119.18,10.4,493.17
2026-06-10 08:10:00,-0.46,506.57,8.29,0.05,30.87,,1149.5,81.06,0.56,0.03,519.51,16.78,417.87,27.28,0.0,248.31,28.18,153.93,119.18,10.5,490.5
2026-06-10 08:15:00,0.0,486.41,8.29,0.05,30.87,,1149.55,81.06,0.56,0.03,520.22,16.8,396.24,26.23,0.0,267.7,27.59,150.55,119.18,10.6,490.49
2026-06-10 08:20:00,-1.35,470.25,8.29,0.05,30.87,,1146.63,80.83,0.56,0.03,520.03,16.8,391.55,26.0,0.0,287.1,24.31,153.44,119.18,10.7,489.69
2026-06-10 08:25:00,0.0,478.35,8.29,0.05,30.87,,1150.15,81.11,0.56,0.03,520.65,16.81,391.06,25.97,0.0,306.5,22.49,156.98,116.92,10.8,485.25
2026-06-10 08:30:00,0.0,468.55,8.29,0.05,30.87,,1150.12,81.1,0.56,0.03,519.84,16.79,389.78,25.93,0.0,325.9,26.05,152.01,116.92,10.9,484.04
2026-06-10 08:35:00,0.0,465.08,8.29,0.05,30.87,,1149.38,81.04,0.56,0.03,520.54,16.81,390.41,25.97,0.0,352.96,27.9,150.86,116.92,11.0,480.12
2026-06-10 08:40:00,0.0,438.41,8.16,0.05,30.87,,1150.13,81.1,0.56,0.03,519.51,16.78,389.7,25.91,0.0,380.01,29.81,158.87,116.96,11.1,478.6
2026-06-10 08:45:00,0.0,437.24,8.16,0.05,30.87,,1150.24,81.11,0.56,0.03,520.13,16.8,390.09,25.96,0.0,407.07,31.83,159.11,116.88,11.2,474.44
2026-06-10 08:50:00,0.0,413.55,8.04,0.05,30.87,,1148.62,81.0,0.56,0.03,519.79,16.79,389.53,25.96,0.0,434.12,24.92,160.8,116.88,11.3,474.6
2026-06-10 08:55:00,0.0,388.1,7.0,0.04,30.87,,1148.9,81.0,0.56,0.03,520.72,16.82,390.56,25.97,0.0,461.18,22.19,157.73,117.91,11.4,475.24
2026-06-10 09:00:00,-77.29,454.57,6.3,0.04,30.87,,1151.13,81.18,0.56,0.03,519.5,16.78,389.97,25.89,0.0,488.24,26.24,160.08,117.95,11.5,472.07
2026-06-10 09:05:00,-97.38,459.7,6.3,0.04,30.87,,1150.9,81.16,0.56,0.03,519.46,16.78,389.3,25.86,0.0,505.79,36.49,162.0,117.83,11.7,469.83
2026-06-10 09:10:00,0.0,305.25,6.3,0.04,30.87,,1152.93,81.33,0.56,0.03,520.66,16.82,392.78,26.08,0.0,523.34,44.6,162.04,126.82,11.9,475.13
2026-06-10 09:15:00,0.0,316.88,6.3,0.04,30.87,,1150.97,81.18,0.56,0.03,520.26,16.8,391.01,25.98,0.0,540.89,49.98,149.56,127.42,12.1,471.42
2026-06-10 09:20:00,-57.14,347.91,6.3,0.04,30.87,,1149.62,81.07,0.56,0.03,520.5,16.81,392.3,26.0,0.0,558.45,54.84,129.85,135.54,12.3,474.59
2026-06-10 09:25:00,-49.88,328.92,6.3,0.04,30.87,,1146.09,80.81,0.56,0.03,517.34,16.71,384.68,25.55,0.0,576.0,70.66,119.33,187.95,12.5,471.96
2026-06-10 09:30:00,-119.03,284.18,6.3,0.04,30.87,,1148.63,80.99,5.61,0.27,518.99,16.76,381.52,25.51,0.0,593.55,85.68,115.51,156.99,12.7,485.93
2026-06-10 09:35:00,-232.95,435.78,6.3,0.04,30.87,,1151.06,81.16,7.68,0.37,524.17,16.94,402.14,26.55,0.0,613.76,82.55,111.58,156.45,12.95,478.98
2026-06-10 09:40:00,-247.12,428.9,6.3,0.04,30.87,,1149.48,81.06,7.78,0.37,523.42,16.91,454.7,29.11,0.0,633.97,79.9,109.96,156.54,13.2,481.36
2026-06-10 09:45:00,-264.35,400.53,6.3,0.04,30.87,,1149.94,81.09,7.77,0.37,519.31,16.77,494.64,30.99,0.0,654.18,77.66,110.71,148.88,13.45,486.64
2026-06-10 09:50:00,-254.05,277.1,6.3,0.04,30.87,,1150.65,81.16,9.35,0.44,516.75,16.69,540.81,33.15,0.0,674.39,75.75,106.91,156.46,13.7,503.33
2026-06-10 09:55:00,-171.65,89.13,6.3,0.04,30.87,,1160.55,81.93,10.47,0.5,518.62,16.75,576.08,34.91,0.0,694.6,72.68,107.33,134.46,13.95,520.05
2026-06-10 10:00:00,-174.16,23.61,6.94,0.04,30.87,,1161.92,82.04,10.75,0.51,520.22,16.8,565.52,34.45,0.0,714.81,59.12,115.24,124.62,14.2,529.25
2026-06-10 10:05:00,-114.82,77.57,7.19,0.05,30.87,,1164.46,82.23,11.16,0.53,522.81,16.89,533.96,32.98,0.0,732.59,59.23,118.68,124.62,14.43,506.46
2026-06-10 10:10:00,-99.05,51.02,7.89,0.05,30.87,,1167.46,82.48,10.61,0.5,519.0,16.76,529.9,32.72,0.0,750.38,71.15,121.37,132.93,14.67,503.13
2026-06-10 10:15:00,-164.51,0.26,8.02,0.05,30.87,,1169.16,82.61,10.49,0.5,518.72,16.75,551.02,33.75,0.0,768.16,67.98,128.28,132.93,14.9,519.32
2026-06-10 10:20:00,-158.76,0.26,8.02,0.05,30.87,,1166.05,82.36,10.75,0.51,519.39,16.78,524.18,32.49,0.0,785.94,57.03,128.41,109.27,15.13,516.34
2026-06-10 10:25:00,-147.25,30.96,8.02,0.05,30.87,,1165.91,82.35,10.75,0.51,519.63,16.78,505.74,31.61,0.0,803.72,46.98,116.12,113.73,15.37,509.69
2026-06-10 10:30:00,-195.29,81.24,8.02,0.05,30.87,,1169.47,82.64,10.75,0.51,519.03,16.76,505.69,31.52,0.0,821.5,48.33,108.21,113.73,15.6,507.68
2026-06-10 10:35:00,-145.13,48.74,7.77,0.05,30.87,,1169.68,82.65,10.75,0.51,519.44,16.78,505.85,31.5,0.0,815.79,47.95,99.49,109.22,15.6,507.14
2026-06-10 10:40:00,-107.89,1.11,7.77,0.05,30.87,,1163.55,82.18,10.75,0.51,519.41,16.78,531.28,32.8,0.0,810.08,66.23,96.1,141.19,15.6,507.39
2026-06-10 10:45:00,-132.05,0.26,7.62,0.05,30.87,,1152.46,81.32,10.75,0.51,519.47,16.78,542.95,33.37,0.0,804.37,81.92,99.64,113.73,15.6,508.07
2026-06-10 10:50:00,-108.28,7.57,7.75,0.05,30.87,,1143.47,80.64,10.75,0.51,519.49,16.78,509.39,31.76,0.0,798.66,69.81,97.33,113.73,15.6,504.33
2026-06-10 10:55:00,-127.31,0.26,8.01,0.05,30.87,,1141.05,80.45,10.75,0.51,519.24,16.77,505.0,31.55,0.0,792.94,71.66,95.55,113.73,15.6,509.16
2026-06-10 11:00:00,-145.6,37.71,8.01,0.05,30.87,,1140.16,80.39,10.89,0.52,520.11,16.8,507.44,31.65,0.0,787.23,66.52,100.43,113.73,15.6,506.83
2026-06-10 11:05:00,-154.93,87.95,8.01,0.05,30.87,,1136.71,80.12,4.45,0.22,519.5,16.78,507.38,31.64,0.0,780.64,59.9,111.13,109.35,15.62,499.95
2026-06-10 11:10:00,-126.91,82.38,8.01,0.05,30.87,,1136.16,80.08,0.57,0.03,519.78,16.79,507.46,31.66,0.0,774.05,54.13,111.71,117.02,15.63,498.13
2026-06-10 11:15:00,-99.42,60.46,8.01,0.05,30.87,,1138.07,80.23,0.57,0.03,519.76,16.79,528.01,32.67,0.0,767.47,51.72,103.78,148.85,15.65,500.83
2026-06-10 11:20:00,-63.61,5.9,8.01,0.05,30.87,,1132.97,79.83,0.57,0.03,519.51,16.78,544.52,33.46,0.0,760.88,54.48,102.9,132.93,15.67,504.3
2026-06-10 11:25:00,-48.04,0.49,7.88,0.05,30.87,,1133.75,79.89,0.57,0.03,519.66,16.78,508.12,31.68,0.0,754.29,59.2,99.74,117.02,15.68,502.59
2026-06-10 11:30:00,-90.22,0.49,7.36,0.05,30.87,,1135.51,80.03,0.57,0.03,519.54,16.78,504.59,31.51,0.0,747.7,85.17,104.46,117.02,15.7,505.81
2026-06-10 11:35:00,-79.36,9.94,7.36,0.05,30.87,,1135.11,79.99,0.57,0.03,519.28,16.77,504.89,31.56,0.0,767.95,63.23,112.82,117.02,15.75,501.49
2026-06-10 11:40:00,-88.0,8.75,7.11,0.04,30.87,,1136.2,80.08,0.57,0.03,519.6,16.78,504.4,31.5,0.0,788.2,90.02,104.21,121.27,15.8,496.89
2026-06-10 11:45:00,-78.15,8.75,6.98,0.04,30.87,,1136.76,80.12,0.57,0.03,519.37,16.77,503.6,31.46,0.0,808.44,65.24,106.38,121.27,15.85,495.75
2026-06-10 11:50:00,-101.66,0.49,6.98,0.04,30.87,,1140.43,80.41,0.58,0.03,519.42,16.78,503.86,31.47,0.0,828.69,83.73,103.74,121.27,15.9,495.59
2026-06-10 11:55:00,-123.76,0.26,6.98,0.04,30.87,,1145.74,80.81,0.58,0.03,519.56,16.78,502.93,31.4,0.0,848.94,68.13,97.54,129.43,15.95,500.0
2026-06-10 12:00:00,-214.67,0.26,6.98,0.04,30.87,,1148.9,81.06,0.58,0.03,519.1,16.77,504.66,31.51,0.0,869.19,102.76,92.91,128.55,16.0,507.22
2026-06-10 12:05:00,-279.34,13.43,6.98,0.04,30.87,,1147.77,80.96,0.58,0.03,519.76,16.79,525.89,32.54,0.0,865.1,107.58,88.19,132.93,16.17,516.87
2026-06-10 12:10:00,-256.26,0.26,7.48,0.05,30.87,,1145.76,80.81,0.58,0.03,519.51,16.78,528.26,32.65,0.0,861.0,116.51,80.07,129.03,16.33,515.44
2026-06-10 12:15:00,-214.62,1.44,7.48,0.05,30.87,,1143.08,80.59,0.58,0.03,520.01,16.8,507.32,31.67,0.0,856.91,104.61,75.86,129.08,16.5,510.84
2026-06-10 12:20:00,-198.73,0.26,7.6,0.05,30.87,,1139.39,80.3,0.58,0.03,518.72,16.75,502.87,31.43,0.0,852.82,105.06,77.17,129.16,16.67,508.06
2026-06-10 12:25:00,-199.94,0.26,7.75,0.05,32.08,,1135.05,79.96,0.58,0.03,518.77,16.76,522.0,32.35,0.0,848.73,108.17,75.36,132.93,16.83,508.31
2026-06-10 12:30:00,-235.96,12.53,8.01,0.05,32.08,,1132.67,79.76,0.58,0.03,519.48,16.78,562.99,34.34,0.0,844.63,101.82,77.97,139.2,17.0,514.14
2026-06-10 12:35:00,-261.17,2.35,8.01,0.05,28.28,,1134.04,79.87,0.58,0.03,519.83,16.79,579.17,35.11,0.0,849.59,114.62,73.29,150.9,17.08,519.03
2026-06-10 12:40:00,-245.16,0.0,8.27,0.05,25.73,,1130.64,79.61,0.58,0.03,519.18,16.77,577.88,34.99,0.0,854.55,119.78,71.04,171.97,17.17,515.09
2026-06-10 12:45:00,-266.0,11.49,8.53,0.05,24.5,,1135.33,79.97,0.58,0.03,520.62,16.82,580.37,35.11,0.0,859.51,114.81,80.46,171.97,17.25,515.86
2026-06-10 12:50:00,-242.48,2.9,8.53,0.05,23.26,,1145.76,80.78,0.58,0.03,520.77,16.82,581.16,35.16,0.0,864.47,109.27,78.74,171.97,17.33,515.42
2026-06-10 12:55:00,-253.53,3.5,8.65,0.05,20.8,,1111.22,78.03,0.58,0.03,524.83,16.96,582.22,35.26,0.0,869.43,121.7,80.13,177.67,17.42,509.53
2026-06-10 13:00:00,-264.11,6.93,8.65,0.05,11.23,,1091.92,76.51,0.58,0.03,524.17,16.93,584.59,35.42,0.0,874.39,113.01,88.86,177.67,17.5,508.96
2026-06-10 13:05:00,-291.6,25.68,8.77,0.05,7.43,,1100.86,77.21,0.58,0.03,520.68,16.82,605.62,37.07,0.0,864.76,88.28,92.33,177.85,17.63,520.68
2026-06-10 13:10:00,-451.51,66.18,8.77,0.05,-2.96,,1094.12,76.67,0.58,0.03,523.1,16.9,646.77,40.16,0.0,855.13,104.76,94.04,182.56,17.77,546.36
2026-06-10 13:15:00,-374.21,8.73,8.77,0.05,-2.96,,1100.72,77.2,0.58,0.03,520.11,16.8,677.53,42.63,0.0,845.5,129.81,87.1,190.47,17.9,546.57
2026-06-10 13:20:00,-396.02,79.15,8.77,0.05,-2.96,,1106.83,77.68,0.58,0.03,519.16,16.77,694.04,44.0,0.0,835.86,113.32,78.05,247.36,18.03,547.4
2026-06-10 13:25:00,-494.33,60.77,8.77,0.05,-2.96,,1113.38,78.2,0.58,0.03,521.23,16.84,713.51,45.25,0.0,826.23,110.77,64.04,247.36,18.17,576.47
2026-06-10 13:30:00,-335.09,1.29,8.51,0.05,-2.96,,1116.02,78.41,0.58,0.03,518.33,16.74,728.89,46.7,0.0,816.6,102.13,55.38,247.36,18.3,565.93
2026-06-10 13:35:00,-368.26,0.0,7.63,0.05,-2.96,,1124.64,79.09,0.58,0.03,518.66,16.75,728.99,46.87,0.0,814.33,121.86,53.14,247.36,18.32,571.46
2026-06-10 13:40:00,-502.23,65.22,7.63,0.05,-2.96,,1129.95,79.52,0.58,0.03,519.28,16.77,745.62,47.43,0.0,812.06,135.31,51.94,250.65,18.33,582.51
