date,Battery (Charging) -  MW,Battery (Discharging) -  MW,Bioenergy (Biomass) -  MW,Bioenergy (Biomass) Emissions Vol - tCO₂e,Coal (Black) -  MW,Coal (Black) Emissions Vol - tCO₂e,Coal (Brown) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Distillate -  MW,Distillate Emissions Vol - tCO₂e,Gas (CCGT) -  MW,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) -  MW,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) -  MW,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Steam) -  MW,Gas (Steam) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) -  MW,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Hydro -  MW,Pumps -  MW,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Price - AUD/MWh,Wind (Curtailment) -  MW,Solar (Utility) (Curtailment) -  MW,Emissions Intensity - kgCO₂e/MWh
2026-06-14 08:15:00,-413.16,313.05,41.11,0.09,8344.92,628.65,4701.91,466.59,0.5,0.04,947.21,35.55,503.54,23.43,0.0,0.0,42.0,2.02,45.27,2.32,1977.22,-244.52,1462.32,2333.49,3136.38,63.87,0.0,5.26,599.55
2026-06-14 08:20:00,-611.74,263.9,42.35,0.09,8347.51,625.2,4682.78,465.62,0.5,0.04,898.23,34.92,516.98,24.1,0.0,0.0,40.0,1.97,45.22,2.32,1967.18,-242.83,1626.27,2561.65,3109.93,61.32,0.0,5.34,595.8
2026-06-14 08:25:00,-696.75,317.03,42.91,0.09,8224.05,620.59,4673.94,464.23,0.5,0.04,880.17,33.63,486.82,23.72,0.0,0.0,41.0,1.94,45.75,2.33,1940.4,-243.86,1790.23,2734.57,3073.29,51.09,0.0,5.61,590.26
2026-06-14 08:30:00,-613.54,379.92,40.56,0.09,8068.39,610.21,4688.28,464.53,0.5,0.04,824.32,32.2,377.76,20.52,0.0,0.0,41.0,1.97,46.9,2.38,1866.48,-243.16,1954.18,3129.31,3001.11,53.94,0.0,8.88,576.49
2026-06-14 08:35:00,-802.86,274.68,37.99,0.09,8120.73,606.2,4708.34,466.23,0.5,0.04,787.19,30.61,450.64,19.69,0.0,0.0,43.0,2.02,47.58,2.43,1876.02,-242.37,2182.57,3297.55,2998.6,59.37,0.0,8.28,568.86
2026-06-14 08:40:00,-939.13,238.84,37.73,0.08,8022.24,604.36,4663.38,465.01,0.5,0.04,744.51,29.25,484.82,22.15,0.0,0.0,40.0,1.99,47.94,2.45,1777.15,-244.32,2410.96,3615.16,2988.87,49.39,0.0,9.35,565.3
2026-06-14 08:45:00,-1013.09,120.65,38.29,0.09,7941.02,597.62,4686.47,463.93,0.5,0.04,718.09,28.06,376.87,20.45,0.0,0.0,41.0,1.94,48.17,2.47,1781.51,-242.49,2639.35,3860.26,2979.42,49.21,0.0,11.76,557.86
2026-06-14 08:50:00,-996.76,59.81,40.22,0.09,7893.73,592.75,4706.53,466.0,0.5,0.04,713.22,27.51,244.78,14.93,0.0,0.0,43.0,2.02,44.18,2.37,1784.78,-241.88,2867.74,3960.19,2971.95,48.05,0.0,11.55,550.75
2026-06-14 08:55:00,-1134.56,43.13,38.8,0.09,7838.49,588.86,4705.59,466.92,0.5,0.04,707.57,27.32,288.07,12.89,0.0,0.0,43.0,2.06,43.96,2.26,1792.36,-242.21,3096.12,4119.5,2949.73,48.2,0.0,13.27,543.65
2026-06-14 09:00:00,-1247.28,42.49,43.43,0.09,7844.33,586.99,4708.69,467.06,0.5,0.04,697.54,27.04,200.99,11.89,0.0,0.0,42.0,2.04,45.3,2.29,1780.87,-242.8,3324.51,4318.03,2917.12,45.34,0.0,14.23,538.05
2026-06-14 09:05:00,-1295.55,4.39,39.07,0.09,7789.6,585.18,4696.31,466.6,0.5,0.04,685.73,26.64,121.06,8.05,0.0,0.0,42.0,2.02,46.61,2.36,1764.66,-242.91,3530.67,4458.52,2898.58,45.13,0.0,14.54,533.5
2026-06-14 09:10:00,-1266.67,71.32,36.94,0.09,7809.28,583.91,4720.75,467.18,0.5,0.04,666.47,26.08,120.01,6.19,0.0,0.0,44.0,2.06,38.55,2.18,1622.14,-241.87,3736.83,4692.36,2931.25,53.67,0.0,14.85,522.49
2026-06-14 09:15:00,-1518.51,3.58,34.72,0.08,7755.77,582.75,4680.34,466.42,0.5,0.04,650.59,25.48,120.94,6.18,0.0,0.0,40.0,2.02,39.63,1.99,1634.1,-243.51,3942.99,4967.38,2920.72,33.48,0.0,17.45,520.17
2026-06-14 09:20:00,-1411.99,35.67,30.46,0.07,7639.23,576.53,4707.97,465.78,0.5,0.04,601.52,24.32,120.1,6.18,0.0,0.0,43.0,1.99,37.77,1.97,1626.37,-241.93,4149.15,4873.98,2977.63,32.59,0.0,15.49,513.02
2026-06-14 09:25:00,-1359.41,94.22,31.63,0.07,7538.27,568.52,4719.91,467.74,0.4,0.04,565.69,22.78,121.13,6.19,0.0,0.0,43.0,2.06,37.34,1.91,1607.4,-242.25,4355.3,4914.52,2940.78,54.85,2.53,36.22,505.83
2026-06-14 09:30:00,-1641.9,8.64,31.39,0.07,7607.59,567.42,4699.69,467.36,0.5,0.04,566.11,22.14,220.22,8.49,0.0,0.0,40.0,1.99,37.28,1.9,1593.88,-242.31,4561.46,4864.15,2956.35,46.68,0.0,15.49,507.17
2026-06-14 09:35:00,-1860.36,15.4,32.34,0.07,7696.68,573.34,4711.22,466.95,0.4,0.04,519.51,21.3,146.11,9.07,0.0,0.0,43.0,1.99,36.35,1.87,1576.76,-242.25,4757.74,4921.21,2942.26,34.56,0.0,15.8,509.78
2026-06-14 09:40:00,-1550.17,28.79,31.76,0.07,7544.58,570.94,4713.0,467.57,0.4,0.04,434.53,18.96,120.35,6.77,0.0,0.0,43.0,2.06,35.9,1.84,1540.85,-241.75,4954.03,5130.83,2900.95,42.43,0.0,98.57,499.05
2026-06-14 09:45:00,-1565.38,0.02,32.42,0.07,7407.03,560.2,4677.09,465.88,0.4,0.04,304.43,15.2,119.48,6.16,0.0,0.0,40.0,1.99,35.83,1.82,1501.82,-242.49,5150.31,5269.45,2902.43,39.08,0.0,62.41,492.19
2026-06-14 09:50:00,-1670.29,5.66,33.27,0.08,7272.94,550.09,4707.41,465.63,0.4,0.04,259.71,12.11,119.4,6.14,0.0,0.0,42.0,1.97,35.27,1.8,1501.53,-242.65,5346.59,5291.8,2900.63,36.89,0.0,60.49,486.42
2026-06-14 09:55:00,-1547.3,34.31,34.83,0.08,7350.11,547.96,4591.16,461.59,0.4,0.04,216.27,10.51,119.35,6.13,0.0,0.0,43.0,2.04,38.45,1.87,1473.27,-242.42,5542.88,5183.09,2863.83,43.79,0.0,112.84,481.02
2026-06-14 10:00:00,-1847.01,0.95,33.72,0.08,7395.69,552.6,4693.59,460.94,0.4,0.04,195.99,9.35,121.28,6.18,0.0,0.0,41.0,2.02,46.06,2.16,1464.01,-242.96,5739.16,5138.7,2858.87,42.6,11.79,78.13,483.65
2026-06-14 10:05:00,-2107.44,5.19,37.09,0.08,7529.51,559.3,4700.88,466.14,0.4,0.04,177.5,8.65,121.28,6.22,0.0,0.0,41.0,1.97,46.6,2.38,1459.06,-241.68,5914.93,5137.95,2920.12,44.11,0.0,106.14,487.03
2026-06-14 10:10:00,-2093.42,39.81,35.39,0.08,7548.58,564.86,4706.75,466.69,0.5,0.04,178.41,8.34,120.18,6.2,0.0,0.0,44.0,2.04,46.3,2.38,1366.72,-241.99,6090.71,5263.96,2893.81,39.38,0.0,112.06,484.92
2026-06-14 10:15:00,-2080.03,1.82,35.46,0.08,7471.09,562.62,4690.16,466.08,0.5,0.04,176.83,8.33,118.32,6.13,0.0,0.0,43.0,2.09,46.35,2.38,1368.11,-241.46,6266.48,5284.2,2794.92,39.81,7.16,119.99,484.03
2026-06-14 10:20:00,-1865.36,36.91,38.12,0.08,7495.54,560.78,4697.31,465.55,0.5,0.04,175.99,8.26,118.19,6.08,0.0,0.0,44.0,2.09,46.68,2.39,1315.08,-242.5,6442.25,5330.88,2618.96,40.62,179.82,94.56,477.79
2026-06-14 10:25:00,-1828.49,1.79,44.15,0.09,7387.46,557.71,4660.72,463.99,0.5,0.04,175.37,8.23,120.25,6.13,0.0,0.0,42.0,2.06,46.11,2.38,1329.54,-241.47,6618.03,5299.99,2620.68,38.56,145.53,110.19,475.24
2026-06-14 10:30:00,-2171.84,0.02,53.19,0.1,7390.2,553.78,4627.28,460.46,0.5,0.04,177.35,8.26,118.27,6.13,0.0,0.0,40.0,1.97,46.12,2.37,1317.49,-242.23,6793.8,5393.82,2716.31,36.99,71.08,95.9,472.09
2026-06-14 10:35:00,-2385.73,0.14,53.16,0.11,7340.08,552.07,4622.19,458.5,0.5,0.04,177.5,8.31,119.42,6.11,0.0,0.0,40.0,1.92,46.33,2.37,1265.64,-242.71,6910.68,5524.14,2815.14,31.91,65.8,79.23,469.95
2026-06-14 10:40:00,-2339.26,14.14,43.29,0.1,7305.62,548.9,4590.44,456.63,0.5,0.04,178.06,8.33,122.05,6.2,0.0,0.0,43.0,1.99,44.16,2.32,1217.43,-242.14,7027.56,5722.38,2651.05,35.46,197.92,59.4,466.07
2026-06-14 10:45:00,-2149.74,13.56,36.48,0.08,7287.26,546.8,4529.47,452.04,0.5,0.04,178.06,8.34,120.28,6.21,0.0,0.0,43.0,2.06,43.97,2.26,1109.99,-241.75,7144.45,5719.05,2593.37,34.82,194.06,75.01,462.16
2026-06-14 10:50:00,-2000.79,24.35,38.17,0.08,7255.52,544.91,4493.56,447.29,0.5,0.04,178.36,8.35,120.96,6.19,0.0,0.0,44.0,2.09,44.15,2.26,1109.29,-241.83,7261.33,5565.31,2573.47,34.59,234.78,84.32,458.48
2026-06-14 10:55:00,-2049.54,1.9,38.53,0.08,7381.48,548.41,4428.34,442.36,0.4,0.04,177.8,8.34,120.07,6.18,0.0,0.0,42.0,2.06,44.01,2.26,1115.86,-242.0,7378.21,5527.0,2542.07,34.15,279.7,115.02,457.13
2026-06-14 11:00:00,-2273.98,0.46,40.16,0.08,7486.84,556.92,4364.75,436.11,0.4,0.04,177.6,8.32,118.87,6.14,0.0,0.0,40.0,1.97,43.89,2.25,1101.48,-241.52,7495.09,5583.25,2547.57,35.21,245.52,63.52,458.45
2026-06-14 11:05:00,-2409.65,0.3,39.76,0.08,7578.31,564.15,4350.06,432.31,0.5,0.04,176.38,8.29,119.55,6.12,0.0,0.0,40.0,1.92,45.55,2.29,1124.36,-241.81,7636.55,5571.06,2549.99,30.19,218.35,63.36,458.32
2026-06-14 11:10:00,-1873.4,45.97,39.86,0.08,7584.16,567.71,4379.19,433.08,0.4,0.04,178.36,8.31,120.51,6.16,0.0,0.0,46.0,2.06,45.03,2.32,1111.63,-241.2,7778.01,5509.14,2367.05,41.04,279.54,63.61,451.71
2026-06-14 11:15:00,-1669.58,7.38,39.58,0.08,7556.43,566.9,4345.28,432.81,0.4,0.04,176.93,8.33,119.46,6.16,0.0,0.0,40.0,2.06,45.31,2.32,1099.32,-242.35,7919.47,5460.75,2166.42,35.01,443.81,65.5,451.67
2026-06-14 11:20:00,-1603.4,0.02,37.56,0.08,7444.28,561.79,4380.0,432.74,0.5,0.04,177.96,8.32,119.32,6.13,0.0,0.0,40.0,1.92,44.83,2.31,1075.9,-242.37,8060.93,5337.89,2171.1,38.73,420.8,99.17,449.63
2026-06-14 11:25:00,-1647.73,1.54,36.04,0.07,7559.34,561.97,4344.75,432.78,0.5,0.04,177.8,8.33,120.13,6.14,0.0,0.0,40.0,1.92,45.26,2.31,1077.71,-240.64,8202.39,5399.18,2085.07,28.57,461.59,116.94,447.14
2026-06-14 11:30:00,-1527.8,0.02,36.04,0.07,7438.32,561.73,4291.75,428.54,0.5,0.04,176.54,8.3,119.05,6.14,0.0,0.0,40.0,1.92,42.28,2.24,1091.18,-242.96,8343.85,5421.65,2037.12,31.93,466.13,120.12,444.03
2026-06-14 11:35:00,-1471.03,0.1,36.27,0.07,7258.71,550.64,4251.63,423.96,0.5,0.04,176.23,8.26,119.25,6.12,0.0,0.0,40.0,1.92,42.13,2.16,1073.25,-242.37,8413.79,5326.91,2004.58,35.01,485.8,129.96,440.92
2026-06-14 11:40:00,-1759.63,1.72,35.97,0.07,7369.68,548.15,4288.53,423.86,0.5,0.04,176.53,8.27,119.34,6.13,0.0,0.0,41.0,1.94,44.83,2.23,1083.53,-241.42,8483.74,5401.89,2075.17,32.94,424.28,86.84,438.33
2026-06-14 11:45:00,-1449.18,7.29,33.57,0.07,7245.45,547.65,4131.66,418.22,0.5,0.04,177.6,8.3,119.06,6.12,0.0,0.0,41.0,1.97,45.52,2.32,1092.6,-241.69,8553.69,5403.5,1979.31,37.65,509.9,134.32,435.38
2026-06-14 11:50:00,-1798.08,0.02,28.79,0.07,7388.97,548.35,4232.84,415.49,0.5,0.04,177.6,8.32,120.41,6.14,0.0,0.0,40.0,1.94,46.84,2.37,1092.23,-242.15,8623.63,5430.71,1982.47,33.94,453.45,128.25,434.76
2026-06-14 11:55:00,-1808.98,7.05,26.99,0.06,7430.92,555.13,4256.72,421.48,0.5,0.04,177.39,8.32,119.16,6.15,0.0,0.0,42.0,1.97,47.11,2.41,1101.23,-240.91,8693.58,5371.57,1984.53,34.12,480.91,150.32,439.07
2026-06-14 12:00:00,-1852.58,0.02,31.04,0.06,7414.47,556.04,4193.5,419.68,0.5,0.04,176.74,8.3,119.3,6.12,0.0,0.0,39.0,1.94,47.99,2.44,1103.63,-241.82,8763.52,5405.33,1951.28,32.23,472.33,162.88,439.58
2026-06-14 12:05:00,-1744.35,0.02,34.04,0.07,7416.44,555.52,4116.53,412.99,0.4,0.04,177.0,8.28,121.65,6.18,0.0,0.0,40.0,1.9,36.54,2.15,1115.5,-242.25,8817.59,5263.92,1913.49,31.71,487.18,275.51,437.65
2026-06-14 12:10:00,-1718.2,11.24,34.68,0.07,7453.11,556.96,4234.94,414.92,0.4,0.04,177.34,8.3,119.55,6.19,0.0,0.0,44.0,2.02,37.96,1.89,1130.84,-242.24,8871.65,5139.83,1884.61,33.1,511.68,239.19,437.27
2026-06-14 12:15:00,-1661.52,0.37,39.89,0.08,7420.36,557.1,4084.78,413.33,0.4,0.04,177.05,8.3,120.54,6.16,0.0,0.0,39.0,1.99,42.52,2.05,1125.21,-242.38,8925.72,5178.88,1873.37,32.69,432.29,187.27,437.57
2026-06-14 12:20:00,-1663.63,0.02,41.37,0.08,7366.58,553.9,4144.75,409.02,0.4,0.04,176.02,8.27,119.54,6.16,0.0,0.0,40.0,1.9,38.42,2.06,1119.74,-241.94,8979.78,5167.16,1791.42,29.51,456.94,206.45,434.91
2026-06-14 12:25:00,-1661.97,1.79,41.12,0.08,7287.54,549.07,4229.47,415.93,0.5,0.04,177.6,8.29,119.69,6.14,0.0,0.0,43.0,1.99,37.11,1.91,1123.9,-240.99,9033.84,5146.61,1775.35,32.92,380.13,174.48,435.25
2026-06-14 12:30:00,-1619.76,0.82,41.53,0.08,7317.46,547.31,4105.09,414.01,0.5,0.04,176.53,8.3,118.89,6.13,0.0,0.0,40.0,1.99,36.32,1.86,1119.79,-240.99,9087.91,5118.27,1797.72,29.99,375.5,146.04,433.82
2026-06-14 12:35:00,-1486.41,0.07,40.13,0.08,7289.74,547.4,4195.06,412.32,0.4,0.04,176.53,8.28,121.04,6.16,0.0,0.0,41.0,1.94,35.42,1.82,1127.54,-241.48,9047.62,5003.27,1692.46,30.19,462.57,219.69,434.0
2026-06-14 12:40:00,-1496.63,25.91,41.71,0.08,7389.76,550.07,4125.72,413.36,0.5,0.04,176.78,8.28,119.99,6.18,0.0,0.0,43.0,2.02,29.32,1.65,1130.29,-240.52,9007.33,5038.71,1724.13,31.28,353.81,119.2,434.44
2026-06-14 12:45:00,-1290.43,8.96,39.11,0.08,7352.21,552.37,4211.5,414.18,0.5,0.04,176.69,8.28,121.76,6.2,0.0,0.0,41.0,2.02,29.13,1.5,1124.61,-241.91,8967.04,4931.31,1647.78,33.8,440.05,149.91,435.71
2026-06-14 12:50:00,-1522.62,0.02,39.67,0.08,7268.71,547.91,4248.25,419.95,0.5,0.04,177.4,8.29,119.92,6.2,0.0,0.0,40.0,1.94,29.59,1.51,1114.81,-241.38,8926.76,4999.88,1717.4,30.47,241.86,120.75,439.51
2026-06-14 12:55:00,-1324.13,0.02,38.45,0.08,7244.11,543.91,4138.59,416.55,0.5,0.04,177.6,8.31,121.01,6.18,0.0,0.0,40.0,1.92,29.9,1.52,1103.64,-241.63,8886.47,5093.26,1598.24,32.16,360.87,159.23,436.42
2026-06-14 13:00:00,-1458.15,0.03,37.04,0.08,7197.72,541.27,4146.97,411.66,0.5,0.04,177.1,8.31,120.1,6.19,0.0,0.0,40.0,1.92,36.36,1.69,1094.48,-241.87,8846.18,5191.76,1614.81,33.74,212.05,149.17,434.79
2026-06-14 13:05:00,-1416.3,38.71,36.95,0.08,7235.96,540.95,4247.78,416.83,0.5,0.04,177.44,8.31,118.18,6.12,0.0,0.0,44.0,2.02,41.27,1.97,1079.23,-241.0,8710.23,5163.19,1618.15,34.1,233.82,145.38,436.27
2026-06-14 13:10:00,-1176.06,91.96,37.55,0.08,7247.14,542.75,4267.25,422.73,0.5,0.04,176.53,8.3,117.62,6.06,0.0,0.0,44.0,2.11,40.3,2.08,1064.24,-240.34,8574.28,4993.52,1592.42,36.08,345.21,155.59,440.15
2026-06-14 13:15:00,-1251.24,25.34,34.2,0.08,7381.48,548.07,4171.97,419.14,0.5,0.04,177.24,8.29,117.59,6.05,0.0,0.0,42.0,2.06,43.26,2.13,1053.16,-240.78,8438.33,5237.32,1574.69,39.45,309.53,155.39,441.35
2026-06-14 13:20:00,-1321.38,8.85,34.41,0.07,7462.87,556.05,4195.25,415.68,0.5,0.04,175.87,8.28,119.88,6.1,0.0,0.0,41.0,1.99,44.53,2.24,1057.64,-242.17,8302.38,5237.24,1511.95,35.52,351.84,156.67,446.34
2026-06-14 13:25:00,-1320.67,0.08,35.17,0.07,7475.0,559.53,4248.66,419.35,0.5,0.04,176.79,8.26,120.25,6.16,0.0,0.0,42.0,1.99,44.2,2.27,1062.88,-240.78,8166.43,5107.59,1527.3,35.65,198.82,156.41,452.71
2026-06-14 13:30:00,-1360.96,0.03,33.4,0.07,7504.6,561.06,4190.0,419.1,0.5,0.04,177.59,8.3,120.41,6.17,0.0,0.0,39.0,1.94,44.43,2.27,1080.28,-241.36,8030.48,5166.12,1528.91,36.12,243.17,159.2,455.57
2026-06-14 13:35:00,-1406.51,0.08,30.77,0.07,7566.57,564.38,4149.19,414.32,0.5,0.04,176.02,8.29,119.94,6.17,0.0,0.0,40.0,1.9,44.39,2.27,1085.7,-241.52,7930.12,5280.09,1405.32,30.84,309.94,154.49,457.18
2026-06-14 13:40:00,-1331.93,55.05,30.13,0.07,7579.29,567.08,4124.31,411.19,0.4,0.04,177.3,8.28,119.94,6.16,0.0,0.0,44.0,2.02,45.51,2.3,1079.96,-240.73,7829.76,5325.82,1435.91,36.05,180.55,144.22,455.4
2026-06-14 13:45:00,-1435.47,29.93,32.71,0.07,7671.85,570.87,4050.22,406.44,0.4,0.04,177.6,8.31,118.35,6.12,0.0,0.0,41.0,2.04,35.42,2.07,1143.01,-240.3,7729.4,5280.89,1494.37,37.53,152.64,140.91,457.4
2026-06-14 13:50:00,-1249.3,22.15,33.02,0.07,7644.22,573.22,4096.5,405.07,0.4,0.04,176.02,8.29,120.11,6.12,0.0,0.0,43.0,2.02,31.77,1.71,1148.22,-241.02,7629.04,5295.12,1441.41,32.9,233.8,138.95,456.59
2026-06-14 13:55:00,-1058.86,22.15,37.96,0.08,7683.52,573.6,4040.63,404.6,0.5,0.04,173.22,8.28,118.33,6.13,0.0,0.0,42.0,2.04,31.55,1.6,1066.08,-240.96,7528.68,5310.66,1374.61,36.68,228.82,165.48,457.58
2026-06-14 14:00:00,-1080.7,32.12,40.51,0.08,7656.56,574.03,4090.22,404.32,0.4,0.04,174.35,8.32,121.07,6.15,0.0,0.0,43.0,2.04,30.31,1.57,1181.71,-240.76,7428.32,5247.64,1414.49,38.13,180.81,133.23,457.49
2026-06-14 14:05:00,-1013.29,0.09,47.57,0.09,7665.6,573.34,4043.0,404.44,0.4,0.04,170.51,8.29,119.29,6.17,0.0,0.0,39.0,1.97,30.43,1.53,1166.49,-241.29,7286.67,5243.17,1439.82,33.46,194.84,144.4,459.69
2026-06-14 14:10:00,-1041.3,0.02,51.71,0.11,7610.85,571.65,4013.06,400.7,0.5,0.04,184.43,8.31,121.31,6.18,0.0,0.0,40.0,1.9,30.41,1.54,1200.77,-241.42,7145.01,5203.69,1491.13,34.61,180.54,133.25,460.47
2026-06-14 14:15:00,-1109.42,20.77,51.69,0.11,7623.21,570.13,3971.19,397.22,0.5,0.04,183.63,8.54,121.25,6.22,0.0,0.0,40.0,1.92,30.37,1.54,1212.87,-240.77,7003.36,5192.1,1471.71,30.32,212.42,139.67,462.55
2026-06-14 14:20:00,-1094.32,0.23,49.97,0.11,7633.06,570.96,3920.56,392.75,0.5,0.04,183.81,8.52,120.2,6.2,0.0,0.0,40.0,1.92,29.71,1.52,1239.79,-241.72,6861.71,5244.84,1408.77,30.72,168.36,129.93,464.0
2026-06-14 14:25:00,-1091.0,0.52,52.86,0.11,7645.57,571.78,3911.66,389.89,0.5,0.04,200.09,8.8,121.24,6.19,0.0,0.0,40.0,1.92,28.98,1.48,1276.94,-241.4,6720.06,5366.68,1430.82,33.94,140.63,76.48,461.94
2026-06-14 14:30:00,-915.82,66.79,51.41,0.11,7670.61,573.15,3866.13,387.26,0.5,0.04,207.15,9.2,119.14,6.17,0.0,0.0,44.0,2.02,28.91,1.46,1247.12,-240.78,6578.4,5414.49,1432.32,37.13,141.27,74.79,459.63
2026-06-14 14:35:00,-752.45,3.8,51.89,0.11,7677.1,574.3,3878.16,385.63,0.5,0.04,206.5,9.29,121.16,6.17,0.0,0.0,40.0,2.02,32.95,1.56,1256.59,-240.86,6368.94,5409.36,1419.23,37.76,109.12,73.81,461.25
2026-06-14 14:40:00,-844.18,29.58,55.97,0.12,7847.44,580.77,3841.22,384.42,0.5,0.04,207.3,9.3,120.3,6.2,0.0,0.0,40.0,1.92,30.95,1.62,1271.58,-241.19,6159.49,5523.52,1416.95,37.09,127.62,84.15,463.98
2026-06-14 14:45:00,-576.16,9.17,55.37,0.12,7902.66,589.05,3821.91,381.7,0.5,0.04,213.48,9.41,121.13,6.19,0.0,0.0,43.0,1.99,30.98,1.57,1310.76,-240.73,5950.03,5410.42,1373.18,39.67,149.72,180.49,467.28
2026-06-14 14:50:00,-645.87,69.21,56.19,0.12,8046.48,596.37,3955.78,387.15,0.5,0.04,213.75,9.52,119.11,6.17,0.0,0.0,44.0,2.09,28.66,1.51,1329.29,-239.75,5740.57,5252.42,1367.31,44.87,137.19,149.96,475.01
2026-06-14 14:55:00,-556.91,27.18,56.4,0.12,8171.42,606.25,3925.69,392.14,0.5,0.04,215.86,9.57,120.09,6.14,0.0,0.0,43.0,2.09,37.28,1.69,1332.55,-240.2,5531.11,5313.27,1397.35,36.46,114.63,56.3,481.45
2026-06-14 15:00:00,-618.96,21.97,54.09,0.12,8066.33,606.93,4071.19,397.67,0.5,0.04,218.71,9.65,119.37,6.15,0.0,0.0,43.0,2.06,36.79,1.9,1365.53,0.0,5321.66,5358.08,1364.84,42.69,150.21,131.89,483.6
2026-06-14 15:05:00,-581.1,11.37,55.24,0.12,8153.82,606.24,4095.81,405.91,0.5,0.04,226.85,9.83,121.17,6.17,0.0,0.0,41.0,2.02,36.98,1.9,1453.4,0.0,5069.04,5310.58,1331.17,40.04,142.59,105.24,489.1
2026-06-14 15:10:00,-463.19,1.57,58.29,0.13,8253.72,613.05,4067.63,405.91,0.5,0.04,279.09,10.88,120.43,6.2,0.0,0.0,42.0,1.99,36.86,1.9,1516.34,0.0,4816.43,5200.46,1312.34,45.46,135.26,189.16,494.45
2026-06-14 15:15:00,-388.3,14.35,56.88,0.13,8430.56,623.37,4017.25,402.22,0.5,0.04,314.69,12.39,120.13,6.17,0.0,0.0,43.0,2.04,36.74,1.89,1595.85,0.0,4563.82,5075.69,1325.13,47.87,205.1,173.31,499.04
2026-06-14 15:20:00,-323.9,23.8,57.69,0.13,8631.52,637.84,3974.59,397.82,0.5,0.04,324.07,13.15,120.21,6.17,0.0,0.0,42.0,2.04,37.05,1.9,1715.01,0.0,4311.21,4839.57,1380.03,51.03,164.16,118.39,505.67
2026-06-14 15:25:00,-361.4,66.56,56.81,0.13,8817.42,652.62,3886.03,391.59,0.4,0.04,356.21,13.89,117.51,6.11,0.0,0.0,40.0,1.97,40.18,1.99,1739.65,0.0,4058.6,4893.0,1363.86,48.07,196.08,143.01,511.27
2026-06-14 15:30:00,-227.84,72.88,58.31,0.13,8934.56,664.13,3905.91,388.41,0.5,0.04,355.91,14.45,119.42,6.08,0.0,0.0,41.0,1.94,40.6,2.08,1773.52,0.0,3805.98,4784.57,1425.94,50.13,156.47,72.9,515.21
2026-06-14 15:35:00,-82.42,117.23,61.62,0.14,9037.14,672.35,3969.5,392.56,0.5,0.04,382.37,14.88,119.33,6.12,0.0,0.0,43.0,2.02,31.51,1.85,1804.75,0.0,3579.97,4628.52,1407.51,45.36,143.6,33.58,521.08
2026-06-14 15:40:00,-50.29,83.0,62.94,0.14,8995.95,674.49,4018.59,398.03,0.5,0.04,487.49,17.13,114.48,6.1,0.0,0.0,42.0,2.04,32.64,1.64,1948.22,0.0,3353.95,4603.51,1334.76,55.81,163.54,1.75,527.23
2026-06-14 15:45:00,-84.54,185.13,63.62,0.14,9230.62,681.58,3903.19,395.01,0.5,0.04,581.32,20.56,158.25,6.93,0.0,0.0,40.0,1.97,30.54,1.61,1932.95,0.0,3127.94,4401.63,1402.82,54.2,159.42,1.43,532.32
2026-06-14 15:50:00,-222.44,364.82,63.97,0.14,9423.73,697.53,4068.03,397.59,0.5,0.04,649.18,23.38,251.61,10.12,0.0,0.0,44.0,2.02,29.22,1.52,1973.47,0.0,2901.92,3989.08,1437.3,55.85,139.06,1.12,544.09
2026-06-14 15:55:00,-229.11,374.04,64.66,0.15,9493.29,707.45,4163.84,410.01,0.5,0.04,675.8,25.04,350.36,14.59,0.0,0.0,41.0,2.04,31.53,1.54,2051.52,0.0,2675.91,3777.45,1489.21,64.26,116.75,0.49,558.1
2026-06-14 16:00:00,-283.49,284.39,65.46,0.15,9536.49,711.68,4213.63,416.88,0.5,0.04,742.8,26.64,483.98,19.97,0.0,0.0,40.0,1.94,31.87,1.6,2058.55,0.0,2449.89,3567.58,1551.03,56.44,117.7,0.0,571.76
2026-06-14 16:05:00,-50.72,295.42,64.95,0.15,9594.94,715.42,4332.69,425.11,0.5,0.04,734.63,27.64,412.9,21.42,0.0,0.0,44.0,2.02,31.57,1.6,2290.32,0.0,2265.03,3196.97,1607.32,65.4,5.59,0.0,576.97
2026-06-14 16:10:00,-10.13,306.06,64.47,0.15,9728.52,722.68,4382.59,433.3,0.4,0.04,781.93,28.3,318.32,17.61,0.0,0.0,43.0,2.09,31.49,1.59,2542.14,0.0,2080.16,2937.05,1647.22,68.38,0.0,0.0,582.19
2026-06-14 16:15:00,-6.04,465.5,62.23,0.14,9896.69,734.13,4447.34,438.78,0.4,0.04,782.7,29.1,430.68,18.02,0.0,0.0,42.0,2.04,31.71,1.6,2549.41,0.0,1895.29,2738.39,1631.55,73.11,0.0,0.0,588.21
2026-06-14 16:20:00,-4.32,562.55,62.54,0.14,10002.36,744.54,4517.19,445.29,0.5,0.04,840.45,30.07,559.63,23.57,0.0,0.0,42.0,2.02,32.0,1.61,2683.22,0.0,1710.42,2448.23,1610.67,76.66,0.0,0.0,597.09
